Iteration 1/6656: Lever: [-26.8495705   -1.12798126  36.33165477], Offset: 1996.0000, RMSE: 582.5176
Iteration 2767/6656: Lever: [-5.69775988  2.07228865  5.05124894], Offset: 2006.0000, RMSE: 126.8760
Iteration 2768/6656: Lever: [-5.08677796 -0.33056351 19.94163657], Offset: 2007.0000, RMSE: 179.9977
Iteration 2769/6656: Lever: [-3.40447761 -1.10997546 10.27590885], Offset: 2008.0000, RMSE: 183.5321
Iteration 2770/6656: Lever: [-18.43204232   1.87941922  -8.12448528], Offset: 1996.0000, RMSE: 646.8625
Iteration 2771/6656: Lever: [-18.55970024   4.0665883   -5.28773418], Offset: 1997.0000, RMSE: 451.5811
Iteration 2772/6656: Lever: [-18.32117532   7.29061334   3.30507035], Offset: 1998.0000, RMSE: 223.0748
Iteration 2773/6656: Lever: [-17.93172773   7.99395657   8.14564309], Offset: 1999.0000, RMSE: 141.4800
Iteration 2774/6656: Lever: [-15.91510303   7.952384     1.81200112], Offset: 2000.0000, RMSE: 117.8493
Iteration 2775/6656: Lever: [-16.58507652   3.46077636  28.67979619], Offset: 2001.0000, RMSE: 236.3523
Iteration 2776/6656: Lever: [-12.73612971   5.25244204   1.3999007 ], Offset: 2002.0000, RMSE: 139.4348
Iteration 2777/6656: Lever: [-10.79127599   4.93105579   4.05029789], Offset: 2003.0000, RMSE: 124.9299
Iteration 2778/6656: Lever: [-9.02364443  3.88112538  2.92806691], Offset: 2004.0000, RMSE: 126.1697
Iteration 2779/6656: Lever: [-6.93088613  3.64730258  1.42766   ], Offset: 2005.0000, RMSE: 105.7207
Iteration 2780/6656: Lever: [-6.13296626  1.38532431  4.9186958 ], Offset: 2006.0000, RMSE: 149.5456
Iteration 2781/6656: Lever: [-5.16600368 -0.80325497 21.63488841], Offset: 2007.0000, RMSE: 193.1764
Iteration 2782/6656: Lever: [-3.95353121 -2.12768566 10.49790754], Offset: 2008.0000, RMSE: 217.6103
Iteration 2783/6656: Lever: [-22.0335306    8.6831269    5.99704686], Offset: 1996.0000, RMSE: 247.4316
Iteration 2784/6656: Lever: [-19.07742371   4.64764805  -4.20754381], Offset: 1997.0000, RMSE: 411.5932
Iteration 2785/6656: Lever: [-18.55307661   1.96735255   0.20542587], Offset: 1998.0000, RMSE: 442.3121
Iteration 2786/6656: Lever: [-18.19782893   6.51871234  11.9649692 ], Offset: 1999.0000, RMSE: 193.0843
Iteration 2787/6656: Lever: [-16.39102995   5.10421969   0.34329452], Offset: 2000.0000, RMSE: 214.4828
Iteration 2788/6656: Lever: [-14.52953965   6.08059379  14.64542515], Offset: 2001.0000, RMSE: 135.8839
Iteration 2789/6656: Lever: [-12.58399327   5.83414508   0.12255991], Offset: 2002.0000, RMSE: 121.3929
Iteration 2790/6656: Lever: [-9.94258765  6.14882372  0.32997307], Offset: 2003.0000, RMSE: 83.9645
Iteration 2791/6656: Lever: [-10.32009346   2.70559325  14.48487012], Offset: 2004.0000, RMSE: 177.6036
Iteration 2792/6656: Lever: [-6.44835972  4.2769064  -0.55472616], Offset: 2005.0000, RMSE: 87.0724
Iteration 2793/6656: Lever: [-5.83242555  1.66802131  5.85764207], Offset: 2006.0000, RMSE: 138.3399
Iteration 2794/6656: Lever: [-4.02350727  0.90072973 14.49385006], Offset: 2007.0000, RMSE: 133.9867
Iteration 2795/6656: Lever: [-4.84419352 -2.09457991 21.73933298], Offset: 2008.0000, RMSE: 237.7448
Iteration 2796/6656: Lever: [-22.21021224   4.18188365  11.20167258], Offset: 1996.0000, RMSE: 433.4834
Iteration 2797/6656: Lever: [-21.69145821   6.5050116    8.48280679], Offset: 1997.0000, RMSE: 281.5294
Iteration 2798/6656: Lever: [-18.39200691   7.05584263   1.76270334], Offset: 1998.0000, RMSE: 230.6558
Iteration 2799/6656: Lever: [-18.61445114   5.3279828   21.85680401], Offset: 1999.0000, RMSE: 236.6769
Iteration 2800/6656: Lever: [-16.08315031   3.70772439   0.04139294], Offset: 2000.0000, RMSE: 271.7836
Iteration 2801/6656: Lever: [-13.56854438   8.14254094   4.80847146], Offset: 2001.0000, RMSE: 70.6484
Iteration 2802/6656: Lever: [-13.54118873   4.23429107   8.17376522], Offset: 2002.0000, RMSE: 178.9831
Iteration 2803/6656: Lever: [-10.73485765   3.81402674   4.41410855], Offset: 2003.0000, RMSE: 159.8448
Iteration 2804/6656: Lever: [-7.50353933  6.09761423 -2.17449314], Offset: 2004.0000, RMSE: 66.4732
Iteration 2805/6656: Lever: [-6.74683004  3.4778021   1.64879408], Offset: 2005.0000, RMSE: 107.4995
Iteration 2806/6656: Lever: [-6.33518953  0.52854506  8.54886564], Offset: 2006.0000, RMSE: 174.5012
Iteration 2807/6656: Lever: [-3.94382415  0.72749943 14.36112341], Offset: 2007.0000, RMSE: 137.4320
Iteration 2808/6656: Lever: [-3.75954283 -1.82902246 13.0300349 ], Offset: 2008.0000, RMSE: 206.5984
Iteration 2809/6656: Lever: [-22.6909422    7.83595355   6.91561844], Offset: 1996.0000, RMSE: 268.8269
Iteration 2810/6656: Lever: [-19.99884839   8.51448837  -1.43092233], Offset: 1997.0000, RMSE: 224.5672
Iteration 2811/6656: Lever: [-17.5329963    5.59898991  -3.01818973], Offset: 1998.0000, RMSE: 315.2751
Iteration 2812/6656: Lever: [-16.56915927   6.52925475   2.86697378], Offset: 1999.0000, RMSE: 214.6351
Iteration 2813/6656: Lever: [-15.89483039   8.01157751   3.85945077], Offset: 2000.0000, RMSE: 116.1321
Iteration 2814/6656: Lever: [-13.00170372   8.71660469   0.14140003], Offset: 2001.0000, RMSE: 56.7998
Iteration 2815/6656: Lever: [-12.41870374   6.36998112   2.3015544 ], Offset: 2002.0000, RMSE: 105.6888
Iteration 2816/6656: Lever: [-8.83715826  7.63784801 -7.45446698], Offset: 2003.0000, RMSE: 60.9163
Iteration 2817/6656: Lever: [-7.03719164  6.74073749 -6.22887769], Offset: 2004.0000, RMSE: 64.6454
Iteration 2818/6656: Lever: [-6.06731116  4.63010253  1.2770725 ], Offset: 2005.0000, RMSE: 78.4852
Iteration 2819/6656: Lever: [-5.17596192  2.61702749  3.6783004 ], Offset: 2006.0000, RMSE: 107.6065
Iteration 2820/6656: Lever: [-4.82926324  0.59234213 17.06623057], Offset: 2007.0000, RMSE: 155.1886
Iteration 2821/6656: Lever: [-1.28189263  1.16356181  2.32370175], Offset: 2008.0000, RMSE: 103.1264
Iteration 2822/6656: Lever: [-19.30308429   7.24255082  -8.03881434], Offset: 1996.0000, RMSE: 389.2691
Iteration 2823/6656: Lever: [-17.5261282    7.26896327 -14.84579007], Offset: 1997.0000, RMSE: 348.9557
Iteration 2824/6656: Lever: [-18.668043     8.29541687   5.92578423], Offset: 1998.0000, RMSE: 174.6979
Iteration 2825/6656: Lever: [-17.05880872   9.41863176   4.11713739], Offset: 1999.0000, RMSE: 97.0165
Iteration 2826/6656: Lever: [-15.1427504    9.27131797  -1.77079772], Offset: 2000.0000, RMSE: 80.1124
Iteration 2827/6656: Lever: [-13.24584178   8.51705936  -0.49180742], Offset: 2001.0000, RMSE: 60.8742
Iteration 2828/6656: Lever: [-12.27330238   6.14849171   0.56250225], Offset: 2002.0000, RMSE: 109.1605
Iteration 2829/6656: Lever: [-8.90175728  7.42334724 -4.10220782], Offset: 2003.0000, RMSE: 61.1034
Iteration 2830/6656: Lever: [-8.41187047  4.71348442  4.7288776 ], Offset: 2004.0000, RMSE: 98.0241
Iteration 2831/6656: Lever: [-7.36649493  2.86731444  2.65125958], Offset: 2005.0000, RMSE: 130.1469
Iteration 2832/6656: Lever: [-5.53690867  2.18604555  8.36506308], Offset: 2006.0000, RMSE: 122.2114
Iteration 2833/6656: Lever: [-7.24213951 -0.73197749 37.56567177], Offset: 2007.0000, RMSE: 244.1349
Iteration 2834/6656: Lever: [-1.22150761  1.17862014  2.51326259], Offset: 2008.0000, RMSE: 102.3552
Iteration 2835/6656: Lever: [-21.09341567   7.83815496  -2.95902321], Offset: 1996.0000, RMSE: 306.2451
Iteration 2836/6656: Lever: [-19.60460365   5.35226092  -5.73359787], Offset: 1997.0000, RMSE: 367.1571
Iteration 2837/6656: Lever: [-18.02982009   7.91530388   0.65691638], Offset: 1998.0000, RMSE: 204.6886
Iteration 2838/6656: Lever: [-17.61686036   9.30416406   9.28766263], Offset: 1999.0000, RMSE: 102.1243
Iteration 2839/6656: Lever: [-14.99112433   9.4496603   -1.99508696], Offset: 2000.0000, RMSE: 76.0110
Iteration 2840/6656: Lever: [-12.72523136   9.21750884  -3.60668605], Offset: 2001.0000, RMSE: 51.5326
Iteration 2841/6656: Lever: [-10.9250194    8.16948902  -3.77433262], Offset: 2002.0000, RMSE: 57.8201
Iteration 2842/6656: Lever: [-8.89659535  7.60218538 -6.73228675], Offset: 2003.0000, RMSE: 60.4882
Iteration 2843/6656: Lever: [-7.01925755  6.75637289 -5.73802258], Offset: 2004.0000, RMSE: 64.6696
Iteration 2844/6656: Lever: [-5.28490876  5.65819831 -3.09004792], Offset: 2005.0000, RMSE: 69.1909
Iteration 2845/6656: Lever: [-5.53680467  2.3122274   4.86241735], Offset: 2006.0000, RMSE: 119.1417
Iteration 2846/6656: Lever: [-3.85094441  1.18970092  7.7736521 ], Offset: 2007.0000, RMSE: 125.0742
Iteration 2847/6656: Lever: [-3.82993282 -1.39690923 13.69747721], Offset: 2008.0000, RMSE: 198.8126
Iteration 2848/6656: Lever: [-21.01447411   5.32370721   3.64599523], Offset: 1996.0000, RMSE: 415.4989
Iteration 2849/6656: Lever: [-20.24495128   6.94481269  -3.04068047], Offset: 1997.0000, RMSE: 284.4265
Iteration 2850/6656: Lever: [-17.47328857   7.02881354  -3.84835114], Offset: 1998.0000, RMSE: 257.1537
Iteration 2851/6656: Lever: [-17.57380503   8.87782434  11.03024537], Offset: 1999.0000, RMSE: 113.1327
Iteration 2852/6656: Lever: [-14.74422678   9.05438093  -6.49010994], Offset: 2000.0000, RMSE: 85.1417
Iteration 2853/6656: Lever: [-13.14435281   8.58236921  -1.54941381], Offset: 2001.0000, RMSE: 59.4627
Iteration 2854/6656: Lever: [-11.36481584   7.74005539  -4.60548066], Offset: 2002.0000, RMSE: 64.7809
Iteration 2855/6656: Lever: [-8.78955187  7.75082428 -5.47136329], Offset: 2003.0000, RMSE: 60.9127
Iteration 2856/6656: Lever: [-7.87451181  5.56762907  1.27875429], Offset: 2004.0000, RMSE: 75.5535
Iteration 2857/6656: Lever: [-7.49114471  2.3192421   1.71793187], Offset: 2005.0000, RMSE: 146.1578
Iteration 2858/6656: Lever: [-6.52770296  1.00157464  9.88348432], Offset: 2006.0000, RMSE: 165.3069
Iteration 2859/6656: Lever: [-6.50213923 -2.03411181 23.50840705], Offset: 2007.0000, RMSE: 247.9094
Iteration 2860/6656: Lever: [-1.102485    1.64966929  4.66884607], Offset: 2008.0000, RMSE: 94.8416
Iteration 2861/6656: Lever: [-19.96513109   6.72695467  -5.98294322], Offset: 1996.0000, RMSE: 388.1140
Iteration 2862/6656: Lever: [-18.03094395   7.15770448 -10.37991763], Offset: 1997.0000, RMSE: 336.1582
Iteration 2863/6656: Lever: [-18.76663021   7.53310663   3.73730628], Offset: 1998.0000, RMSE: 203.1662
Iteration 2864/6656: Lever: [-15.81730498   6.63138005  -0.57028143], Offset: 1999.0000, RMSE: 229.5448
Iteration 2865/6656: Lever: [-15.04495409   9.37365348  -4.3583452 ], Offset: 2000.0000, RMSE: 77.7873
Iteration 2866/6656: Lever: [-12.49218013   9.53873375  -2.55084129], Offset: 2001.0000, RMSE: 52.3986
Iteration 2867/6656: Lever: [-10.64142147   8.55887228  -5.34062781], Offset: 2002.0000, RMSE: 56.5532
Iteration 2868/6656: Lever: [-9.34395169  6.8289866  -1.16507301], Offset: 2003.0000, RMSE: 67.1744
Iteration 2869/6656: Lever: [-7.25060952  6.47764573 -4.45380302], Offset: 2004.0000, RMSE: 63.9071
Iteration 2870/6656: Lever: [-5.35221309  5.6369543  -4.68958428], Offset: 2005.0000, RMSE: 68.6636
Iteration 2871/6656: Lever: [-5.17975218  2.63608971  4.91311336], Offset: 2006.0000, RMSE: 107.2675
Iteration 2872/6656: Lever: [-3.42028765  1.64251212  6.36147442], Offset: 2007.0000, RMSE: 109.6792
Iteration 2873/6656: Lever: [-4.66042517 -1.21908829 19.76035136], Offset: 2008.0000, RMSE: 219.3359
Iteration 2874/6656: Lever: [-19.12486881   6.47109786  -9.3361505 ], Offset: 1996.0000, RMSE: 427.7291
Iteration 2875/6656: Lever: [-18.50002779   7.64509182  -9.98474629], Offset: 1997.0000, RMSE: 300.4119
Iteration 2876/6656: Lever: [-20.02176049   7.44662003  12.79231073], Offset: 1998.0000, RMSE: 189.9786
Iteration 2877/6656: Lever: [-16.9341252    8.29448259   6.29508406], Offset: 1999.0000, RMSE: 136.4151
Iteration 2878/6656: Lever: [-15.82667007   8.03253918  -0.94542749], Offset: 2000.0000, RMSE: 114.9930
Iteration 2879/6656: Lever: [-13.06490349   8.59736832   0.58000849], Offset: 2001.0000, RMSE: 58.8723
Iteration 2880/6656: Lever: [-10.63342967   8.57265088  -5.42133575], Offset: 2002.0000, RMSE: 56.5782
Iteration 2881/6656: Lever: [-9.35670304  7.00366013 -1.27463296], Offset: 2003.0000, RMSE: 64.6347
Iteration 2882/6656: Lever: [-7.1132207   6.63114593 -5.73104337], Offset: 2004.0000, RMSE: 64.2074
Iteration 2883/6656: Lever: [-6.44512882  4.19266223  0.15358991], Offset: 2005.0000, RMSE: 88.5783
Iteration 2884/6656: Lever: [-5.34600741  2.41224894  6.15085123], Offset: 2006.0000, RMSE: 114.3341
Iteration 2885/6656: Lever: [-4.13517569  1.11087377 13.93082466], Offset: 2007.0000, RMSE: 131.1139
Iteration 2886/6656: Lever: [-3.60053516 -1.32439763 11.44443182], Offset: 2008.0000, RMSE: 192.2076
Iteration 2887/6656: Lever: [-19.76130088   4.30407667  -2.98593474], Offset: 1996.0000, RMSE: 498.0761
Iteration 2888/6656: Lever: [-18.46974442   9.14978252  -8.15342212], Offset: 1997.0000, RMSE: 239.7284
Iteration 2889/6656: Lever: [-19.68651603   7.75890151   9.32836032], Offset: 1998.0000, RMSE: 181.1923
Iteration 2890/6656: Lever: [-18.44826261   4.84312437  13.55687481], Offset: 1999.0000, RMSE: 256.7541
Iteration 2891/6656: Lever: [-15.07112102   9.40690656  -2.13592389], Offset: 2000.0000, RMSE: 77.2355
Iteration 2892/6656: Lever: [-15.1475508    5.799869    12.88911702], Offset: 2001.0000, RMSE: 149.5451
Iteration 2893/6656: Lever: [-10.74842774   8.46249415  -4.33143415], Offset: 2002.0000, RMSE: 56.3775
Iteration 2894/6656: Lever: [-8.7726613   7.78830227 -5.88675388], Offset: 2003.0000, RMSE: 61.1025
Iteration 2895/6656: Lever: [-8.39870193  4.94163057  2.39999325], Offset: 2004.0000, RMSE: 92.4807
Iteration 2896/6656: Lever: [-7.68735908  2.32105139  1.79670399], Offset: 2005.0000, RMSE: 148.6632
Iteration 2897/6656: Lever: [-3.57847739  4.7391831  -2.07000154], Offset: 2006.0000, RMSE: 71.1027
Iteration 2898/6656: Lever: [-3.39062142  1.79687551  8.35175726], Offset: 2007.0000, RMSE: 106.2090
Iteration 2899/6656: Lever: [-3.95068546 -1.76438376 13.26973404], Offset: 2008.0000, RMSE: 209.1153
Iteration 2900/6656: Lever: [-19.4317077    6.03335346  -4.66615511], Offset: 1996.0000, RMSE: 435.4891
Iteration 2901/6656: Lever: [-18.90723286  11.08912978  -9.62724642], Offset: 1997.0000, RMSE: 152.5597
Iteration 2902/6656: Lever: [-17.58088071   6.6012223   -6.21714496], Offset: 1998.0000, RMSE: 271.7393
Iteration 2903/6656: Lever: [-17.26531291   8.40623283   8.62502051], Offset: 1999.0000, RMSE: 128.9147
Iteration 2904/6656: Lever: [-15.71756363   7.70493979  -1.27724249], Offset: 2000.0000, RMSE: 123.6610
Iteration 2905/6656: Lever: [-13.50229455   7.99375395   5.78963261], Offset: 2001.0000, RMSE: 73.8152
Iteration 2906/6656: Lever: [-10.79531791   8.43880692  -4.97065557], Offset: 2002.0000, RMSE: 56.2431
Iteration 2907/6656: Lever: [-9.16826542  7.2464968  -4.37161425], Offset: 2003.0000, RMSE: 61.4770
Iteration 2908/6656: Lever: [-8.51190693  4.7724489   4.66673887], Offset: 2004.0000, RMSE: 97.6883
Iteration 2909/6656: Lever: [-8.1133386   2.20440649  6.28500563], Offset: 2005.0000, RMSE: 158.7803
Iteration 2910/6656: Lever: [-4.1543622   3.97827343 -1.28135174], Offset: 2006.0000, RMSE: 75.3415
Iteration 2911/6656: Lever: [-3.4199001   1.40747736 10.63687699], Offset: 2007.0000, RMSE: 115.3049
Iteration 2912/6656: Lever: [-0.82138376  1.75241515  0.65502514], Offset: 2008.0000, RMSE: 91.0869
Iteration 2913/6656: Lever: [-18.75624058   9.55420219 -10.39617765], Offset: 1996.0000, RMSE: 316.1668
Iteration 2914/6656: Lever: [-18.72509792   9.6206734   -9.80705216], Offset: 1997.0000, RMSE: 212.8626
Iteration 2915/6656: Lever: [-17.71586956  11.09223369  -1.30372754], Offset: 1998.0000, RMSE: 97.6354
Iteration 2916/6656: Lever: [-17.4636056    8.46675868  11.06378884], Offset: 1999.0000, RMSE: 126.1995
Iteration 2917/6656: Lever: [-14.54877518  10.04300447  -7.90495937], Offset: 2000.0000, RMSE: 66.9695
Iteration 2918/6656: Lever: [-12.31126471   9.69204748  -6.27219552], Offset: 2001.0000, RMSE: 54.1639
Iteration 2919/6656: Lever: [-10.56144441   8.62989049  -8.70821547], Offset: 2002.0000, RMSE: 57.3598
Iteration 2920/6656: Lever: [-8.7233632   7.79852232 -7.25556816], Offset: 2003.0000, RMSE: 61.5256
Iteration 2921/6656: Lever: [-6.92671689  6.78622379 -6.38530163], Offset: 2004.0000, RMSE: 65.4348
Iteration 2922/6656: Lever: [-5.89612256  4.8276505  -3.66336149], Offset: 2005.0000, RMSE: 74.5058
Iteration 2923/6656: Lever: [-3.86170604  4.24894863 -4.86482537], Offset: 2006.0000, RMSE: 72.6490
Iteration 2924/6656: Lever: [-4.51655119  0.57092633 11.44310303], Offset: 2007.0000, RMSE: 149.4711
Iteration 2925/6656: Lever: [-7.03093664  1.29945719 26.75425282], Offset: 2008.0000, RMSE: 330.1783
Iteration 2926/6656: Lever: [-21.75848619  11.0078328   -0.10718101], Offset: 1996.0000, RMSE: 162.5904
Iteration 2927/6656: Lever: [-20.07504131  10.79039781  -2.27357436], Offset: 1997.0000, RMSE: 137.6043
Iteration 2928/6656: Lever: [-18.94418178  10.51499954   4.93739267], Offset: 1998.0000, RMSE: 96.1355
Iteration 2929/6656: Lever: [-15.97705692  11.51467724  -1.22455544], Offset: 1999.0000, RMSE: 69.7003
Iteration 2930/6656: Lever: [-14.12443705  10.59098974  -8.47367979], Offset: 2000.0000, RMSE: 65.3559
Iteration 2931/6656: Lever: [-12.48735286   9.54942636  -2.79082029], Offset: 2001.0000, RMSE: 52.4170
Iteration 2932/6656: Lever: [-10.60849688   8.62590283  -5.95117299], Offset: 2002.0000, RMSE: 56.6633
Iteration 2933/6656: Lever: [-8.79824929  7.7485745  -4.04952951], Offset: 2003.0000, RMSE: 61.0133
Iteration 2934/6656: Lever: [-6.98191635  6.80249013 -2.53122249], Offset: 2004.0000, RMSE: 65.2776
Iteration 2935/6656: Lever: [-5.4937738   5.39020937 -5.03324334], Offset: 2005.0000, RMSE: 68.9615
Iteration 2936/6656: Lever: [-5.4716904   2.18564738  3.02059202], Offset: 2006.0000, RMSE: 121.0921
Iteration 2937/6656: Lever: [-3.18528455  1.92383728  3.79541079], Offset: 2007.0000, RMSE: 101.6513
Iteration 2938/6656: Lever: [-5.15909171 -1.97917394 19.35962597], Offset: 2008.0000, RMSE: 244.7935
Iteration 2939/6656: Lever: [-20.52033343   9.03604964  -3.01685338], Offset: 1996.0000, RMSE: 273.8738
Iteration 2940/6656: Lever: [-19.67957868  10.42438695  -3.91918325], Offset: 1997.0000, RMSE: 156.8363
Iteration 2941/6656: Lever: [-18.29697829  11.57211261   5.22966631], Offset: 1998.0000, RMSE: 77.9884
Iteration 2942/6656: Lever: [-16.83020063   9.90607611   3.12175652], Offset: 1999.0000, RMSE: 84.8488
Iteration 2943/6656: Lever: [-14.45114406  10.1816931   -6.7853772 ], Offset: 2000.0000, RMSE: 65.5519
Iteration 2944/6656: Lever: [-12.4262373    9.60098193  -4.93270332], Offset: 2001.0000, RMSE: 52.7068
Iteration 2945/6656: Lever: [-10.60251074   8.63048469  -7.60987282], Offset: 2002.0000, RMSE: 56.8901
Iteration 2946/6656: Lever: [-8.97958381  7.50287776 -4.97117973], Offset: 2003.0000, RMSE: 60.1804
Iteration 2947/6656: Lever: [-7.56421253  5.96591742 -3.85443197], Offset: 2004.0000, RMSE: 68.2059
Iteration 2948/6656: Lever: [-5.35419178  5.63648118 -5.01291888], Offset: 2005.0000, RMSE: 68.6335
Iteration 2949/6656: Lever: [-7.23612806  1.14069817 11.15559645], Offset: 2006.0000, RMSE: 179.0357
Iteration 2950/6656: Lever: [-4.02145566  1.84392687 13.87719239], Offset: 2007.0000, RMSE: 117.6851
Iteration 2951/6656: Lever: [-3.70653285 -0.16875693 11.13874291], Offset: 2008.0000, RMSE: 177.3138
Iteration 2952/6656: Lever: [-21.08132317  11.14159398  -3.8643927 ], Offset: 1996.0000, RMSE: 173.8612
Iteration 2953/6656: Lever: [-18.55881723   8.43679621  -6.57722344], Offset: 1997.0000, RMSE: 265.8813
Iteration 2954/6656: Lever: [-18.85222632  10.27272145   6.59331685], Offset: 1998.0000, RMSE: 102.7929
Iteration 2955/6656: Lever: [-16.04144414  11.49024899  -3.24160461], Offset: 1999.0000, RMSE: 68.9712
Iteration 2956/6656: Lever: [-14.22106831  10.54100379  -8.75932069], Offset: 2000.0000, RMSE: 64.9269
Iteration 2957/6656: Lever: [-12.39612168   9.64007193  -5.46672289], Offset: 2001.0000, RMSE: 53.1156
Iteration 2958/6656: Lever: [-10.61551041   8.6319025   -4.58548427], Offset: 2002.0000, RMSE: 56.8877
Iteration 2959/6656: Lever: [-8.80825188  7.70942747 -4.99209077], Offset: 2003.0000, RMSE: 60.7329
Iteration 2960/6656: Lever: [-7.06543108  6.69458006 -4.47431293], Offset: 2004.0000, RMSE: 64.2808
Iteration 2961/6656: Lever: [-7.83990844  2.45601664  4.06287927], Offset: 2005.0000, RMSE: 147.6783
Iteration 2962/6656: Lever: [-6.55287592  3.50558445  6.65918541], Offset: 2006.0000, RMSE: 143.0928
Iteration 2963/6656: Lever: [-3.99597302  2.02632956 12.32087464], Offset: 2007.0000, RMSE: 115.1838
Iteration 2964/6656: Lever: [-2.02475984  0.31631038  4.23359114], Offset: 2008.0000, RMSE: 128.4488
